x_coordinate,y_coordinate,value
105.31782268219882,51.2870187477357,
105.16282268219881,24.44951874773437,1.9146311
133.85782268220024,39.91201874773514,
129.37782268220002,40.33701874773516,
75.84282268219735,22.152018747734257,
89.37532268219802,30.274518747734657,3.4354987
127.2078226821999,39.54201874773512,
125.59782268219982,16.734518747733986,
105.85532268219885,36.072018747734944,3.5344775
104.79282268219879,43.922018747735336,
91.06782268219811,49.90951874773563,
82.05782268219767,31.67951874773473,2.3016353
74.10782268219727,52.80951874773578,
86.45782268219787,35.287018747734905,4.9353075
121.92782268219963,45.114518747735396,4.215188
106.31282268219886,38.854518747735085,2.2481568
87.16282268219791,35.1070187477349,4.489828
125.3353226821998,21.242018747734207,
96.68532268219839,31.569518747734723,3.0205922
94.42532268219827,49.43951874773561,
86.51282268219788,26.13701874773445,
100.8778226821986,26.569518747734474,4.7354975
113.80782268219923,28.52451874773457,3.0838995
108.73282268219899,18.9995187477341,3.380787
128.54532268219998,24.61951874773438,
83.46032268219773,31.284518747734708,4.634572
125.2103226821998,39.70701874773513,
132.9328226822002,48.47701874773556,
100.67782268219858,27.27451874773451,1.5511564
91.07032268219811,36.42951874773496,4.6670756
105.0628226821988,34.64451874773488,4.154235
134.30782268220025,52.30701874773575,
125.89032268219984,35.447018747734916,
92.29782268219817,19.44701874773412,
77.59782268219745,22.599518747734276,
122.08282268219965,41.39701874773521,4.176764
101.87032268219865,46.86951874773548,
103.61532268219872,18.344518747734064,
131.5603226822001,17.59951874773403,
99.24532268219852,51.622018747735716,
94.32532268219828,32.34201874773476,11.588107
126.9503226821999,37.074518747735,
102.82532268219869,25.422018747734416,3.2535963
118.41532268219947,32.09701874773475,3.368993
121.1678226821996,34.217018747734855,5.7768574
103.78282268219874,25.134518747734404,4.0973663
86.20032268219786,31.049518747734698,2.7098072
77.48782268219743,19.47701874773412,
109.58782268219903,30.32951874773466,1.1764632
83.46282268219773,52.06201874773574,
89.83532268219804,50.79451874773568,
120.40282268219957,39.0745187477351,6.286958
111.11532268219909,16.887018747733997,
116.64782268219938,50.07701874773564,
127.43282268219991,17.317018747734018,
76.54282268219738,42.71951874773528,
123.69532268219973,22.27201874773426,
108.985322682199,41.59951874773522,4.500869
89.14532268219801,44.21951874773535,2.4451919
131.70532268220012,18.057018747734055,
109.76532268219904,50.307018747735654,
112.00782268219915,24.979518747734396,2.6301618
113.96532268219924,40.79451874773518,3.4591649
121.37532268219961,35.1220187477349,5.7174244
131.3178226822001,43.68951874773532,
85.00782268219781,22.824518747734288,
89.27282268219801,34.087018747734845,5.093005
128.7828226822,25.65701874773443,
75.76532268219735,45.95951874773544,
125.46282268219981,38.50451874773507,
77.28282268219742,31.202018747734705,
104.29282268219876,25.289518747734412,2.6544578
112.42782268219918,50.80951874773568,
98.53032268219847,27.159518747734502,
89.93532268219805,43.61701874773532,1.3961502
117.71282268219943,50.61701874773567,
110.28532268219905,43.1895187477353,
122.08282268219965,22.63451874773428,
89.81282268219805,41.399518747735215,3.594889
85.92532268219786,51.71701874773572,
132.55782268220017,43.1945187477353,
126.56032268219987,52.93951874773578,
116.46282268219937,31.484518747734718,1.3100418
107.0528226821989,39.60451874773512,4.669385
120.86532268219959,26.62701874773448,7.1008782
85.56282268219783,39.669518747735125,3.950515
108.64032268219898,34.647018747734876,2.947305
121.60032268219962,38.65201874773507,5.9035125
117.0528226821994,17.734518747734036,
128.7228226822,23.577018747734325,
130.04282268220004,38.18201874773505,
82.8728226821977,26.924518747734492,
124.07782268219975,25.852018747734437,
116.24282268219936,52.94701874773578,
78.47782268219748,19.62451874773413,
100.60532268219858,38.34701874773506,1.2869792
91.31032268219812,23.897018747734343,
115.81782268219933,47.79701874773553,3.9956043
107.1128226821989,51.81701874773573,
76.64282268219739,45.60201874773542,
118.58532268219948,45.09451874773539,5.364793
89.05032268219801,50.08701874773564,
84.8978226821978,31.1120187477347,6.091266
77.23782268219742,16.964518747733997,
96.33032268219837,17.16201874773401,
91.85532268219815,28.777018747734584,6.31098
110.72282268219908,46.332018747735454,
108.47282268219897,31.474518747734717,0.5293766
109.74782268219903,49.73201874773562,
99.49282268219852,46.34201874773546,
85.73782268219784,44.147018747735345,1.665086
78.8078226821975,43.89451874773533,
83.96282268219775,18.9995187477341,
88.29532268219796,25.63451874773443,
114.80282268219929,47.554518747735514,
112.34282268219917,40.28201874773515,2.8634837
81.99532268219765,26.01951874773445,
91.40282268219812,25.64201874773443,
121.68032268219963,48.48701874773556,4.9706817
80.8378226821976,41.89451874773523,3.7912776
92.55532268219818,44.09451874773534,5.465785
107.35532268219892,22.987018747734297,5.1746798
130.18782268220005,39.062018747735095,
76.72282268219739,48.85951874773558,
127.66282268219993,17.097018747734005,
105.00782268219879,21.574518747734228,
124.18032268219974,27.594518747734526,
129.92032268220004,48.75701874773558,2.3775165
129.2453226822,51.38701874773571,
122.68282268219969,46.08701874773544,4.3010883
117.25032268219941,48.30201874773555,4.6193986
89.96782268219806,29.69701874773463,1.4813386
117.53532268219942,46.34951874773546,4.630978
102.8653226821987,45.28201874773541,
80.55032268219759,52.68201874773577,
127.76282268219992,46.98701874773549,3.2497869
119.0303226821995,32.85951874773478,3.6964428
89.45532268219803,39.70701874773513,4.4209146
119.67282268219952,44.51951874773536,4.1089177
119.70782268219952,21.0170187477342,
105.18782268219881,37.70701874773503,3.9352505
110.76032268219909,18.104518747734055,5.8179436
110.05532268219905,20.06951874773415,5.3319373
82.30782268219767,35.57201874773492,4.5155888
107.99032268219895,46.76451874773548,
110.57282268219907,19.997018747734145,4.2331133
120.88282268219959,24.87201874773439,
78.7253226821975,26.87951874773449,
99.91282268219855,19.074518747734103,
102.30782268219866,32.9995187477348,5.655548
86.47532268219788,38.20451874773505,3.7023833
122.76282268219968,23.274518747734312,
132.71532268220017,35.96451874773494,
115.61532268219932,20.39951874773417,
80.76532268219759,17.234518747734015,
133.2478226822002,32.124518747734754,
91.73282268219813,50.57201874773567,
81.22782268219763,49.162018747735594,
76.45282268219738,18.437018747734072,
95.90282268219835,37.77201874773503,3.1798787
99.56282268219853,48.96451874773559,
120.19032268219955,24.43451874773437,
103.12532268219871,19.904518747734144,
75.82532268219735,48.85701874773558,
80.14282268219756,46.01951874773544,
108.92032268219899,26.017018747734447,2.1689937
101.32032268219862,45.70951874773542,
108.06032268219894,20.304518747734164,
111.54532268219913,18.612018747734076,6.302392
77.57782268219744,43.677018747735325,
121.98532268219964,53.2345187477358,2.6533597
104.64782268219878,48.37451874773556,
108.42532268219897,50.87451874773568,
95.58282268219833,20.789518747734185,
85.12532268219782,37.33701874773501,2.85779
84.99032268219781,31.734518747734732,5.08944
113.52532268219923,18.012018747734047,
125.43032268219982,51.722018747735724,2.4986308
130.93032268220009,46.91201874773549,3.8052573
129.3603226822,32.634518747734774,
102.48032268219868,28.794518747734585,1.2997206
109.39282268219901,25.159518747734406,1.9563773
111.47532268219912,53.54201874773581,
104.35282268219876,53.152018747735795,
101.58032268219863,52.53951874773576,
106.41782268219887,41.68951874773522,5.5535903
129.19282268220002,52.88201874773578,
102.85282268219869,52.53201874773576,
86.68532268219789,31.209518747734705,3.6771507
132.11282268220015,25.112018747734403,
99.64282268219853,37.42201874773501,4.7909036
124.15532268219975,39.72201874773513,5.5143495
85.38782268219782,44.44951874773536,2.2313495
77.72282268219745,41.0595187477352,
101.99532268219865,17.81451874773404,
75.55782268219734,49.68201874773562,
97.27032268219841,28.462018747734568,0.8019266
75.06032268219731,38.64951874773507,5.770024
84.43532268219778,41.309518747735204,2.991459
132.00282268220013,49.40951874773561,
97.19532268219841,50.369518747735654,
126.57282268219987,21.339518747734218,
87.57782268219793,42.17201874773525,2.9677925
132.41282268220016,29.454518747734618,
125.1028226821998,44.97451874773539,4.3236275
114.10032268219925,28.47201874773457,1.3770642
79.64532268219754,53.16201874773579,
105.97282268219885,34.03451874773485,1.4814643
119.55782268219951,50.68951874773567,2.605475
100.8628226821986,44.28201874773535,
119.22032268219951,47.322018747735505,
102.79782268219869,36.802018747734984,3.6039727
81.99782268219766,36.60451874773497,2.7754586
85.99032268219786,51.1820187477357,
78.23032268219747,35.702018747734925,8.847112
132.12282268220014,40.01451874773514,
127.37032268219991,45.65451874773542,4.4562593
109.225322682199,51.53451874773572,
75.76782268219735,23.807018747734336,
90.9928226821981,28.682018747734578,7.0133824
81.38782268219762,44.35701874773536,0.9685515
116.61282268219938,40.80201874773518,1.0121073
124.65782268219976,43.58951874773532,3.912529
79.41282268219753,20.35451874773417,
101.87282268219865,52.85951874773578,
79.46532268219754,40.339518747735156,2.995792
110.43032268219906,49.03201874773559,
85.63782268219784,33.41451874773482,5.009176
108.28782268219896,39.254518747735105,3.9132392
102.13532268219866,45.699518747735425,
98.42532268219847,19.15451874773411,
127.83282268219993,35.36701874773491,
101.78282268219864,48.23201874773555,
75.92532268219736,41.332018747735205,
120.80032268219958,50.84951874773568,1.7135024
105.25282268219881,34.87951874773489,2.157784
104.32032268219876,42.20451874773525,
124.57532268219977,27.26451874773451,
89.65782268219803,50.49701874773566,
125.28782268219982,26.69451874773448,
132.17532268220015,33.22201874773481,
108.98032268219899,24.524518747734373,2.9275062
104.9653226821988,50.48951874773566,
115.65282268219933,53.54951874773581,
98.41532268219848,49.352018747735606,
89.11782268219801,39.484518747735116,3.9729342
106.07532268219884,19.112018747734105,
86.52032268219789,17.484518747734022,
80.7603226821976,34.10701874773485,3.0249043
116.61032268219938,19.672018747734136,
105.47532268219882,38.009518747735044,4.4373417
93.02532268219821,21.179518747734207,
117.86532268219943,47.06451874773549,
122.40532268219965,46.362018747735455,4.3753314
95.1678226821983,39.45201874773511,3.3761706
81.27782268219762,21.659518747734232,
82.56532268219769,37.52951874773502,3.6330116
99.88532268219855,35.98701874773494,3.1720903
112.86782268219919,23.359518747734317,3.511357
99.34782268219851,47.707018747735525,
76.60282268219738,19.174518747734105,
106.8278226821989,48.914518747735585,
108.25282268219897,44.79951874773538,
76.50032268219738,50.57951874773567,
126.83032268219989,33.66951874773483,
110.36532268219906,31.119518747734702,2.9666016
76.32782268219738,39.82201874773513,1.3570839
121.94282268219965,29.47951874773462,4.314635
95.88532268219835,42.70451874773528,5.173164
117.65782268219942,34.309518747734856,3.1970952
